1579152800197771265,2022-10-09 16:52:21+00:00,"🚨 IS NUCLEAR WAR IMMINENT ?

WHAT IS YOUR OPINION ? 👇👇👇

#NuclearWar #RussiaUkraineWar #Russia #Ukraine #USA #China #Taiwan #NorthKorea",,0,4
1579152044119961602,2022-10-09 16:49:21+00:00,"#zelensky is a warmonger

Make no mistake about this

https://t.co/LJcloRfOzI",India,0,0
1579150769731031040,2022-10-09 16:44:17+00:00,"9 October 1941: US President Franklin D. Roosevelt authorized an atomic program that would evolve into the Manhattan Project, eventually making the US the first nuclear power in history. #AtomicBomb #NuclearPower #USA #War #History #WWII https://t.co/Lx4Xb7qYh7",,0,0
1579150658254802945,2022-10-09 16:43:50+00:00,Will there be a #nuclear war?,UK,0,0
1579149431714500608,2022-10-09 16:38:58+00:00,"We need to stop these guys... #BillGates #WEF #StopWEF #Corruption #BlackRock #KlausSchwab #WW3 #USA #EU #Russia #Sweden #NATO #Redacted

The Bill Gates cabal is prepping for NUCLEAR war with these bunkers | Re... https://t.co/gkhvBwNE7f via @YouTube",,0,0
1579147650859139073,2022-10-09 16:31:53+00:00,"🤧War Footing: United States Buys $290 Million Worth of Drugs in Preparation for Nuclear Emergencies
https://t.co/AJNiH3GNU3",,0,0
1579147490208919552,2022-10-09 16:31:15+00:00,"Best speech by Trump EVER: ""We must demand the immediate negotiation of a peaceful end to the war in #Ukraine or we will end up in World War 3 &amp; there will be nothing left of our planet, all because stupid people didn't have a clue. They don't understand the power of nuclear."" https://t.co/M5fFLc4Tru",,0,1
1579147463545344000,2022-10-09 16:31:09+00:00,"The Geo-Political Situations Of Russia VS Ukraine War Is Very Bad. 😥
Russia May use nuclear 🚀 weapons in upcoming time,  if this news will true  then we need to more cautious in market 🏴‍☠️

#stockmarketindia #russiaukraine #war",,0,3
1579147128093671425,2022-10-09 16:29:49+00:00,"They want you to believe in Democracy because it places the blame on the voter, rather than leaders. You have no representation- no matter how convincing they are... We're a pissed-out mattress now. 

kw: porn sex elon PayPal Venmo Death Con 3 Ukraine war Nuclear War NASA space https://t.co/FAT62GLkDZ",,0,0
1579146886191407106,2022-10-09 16:28:51+00:00,"Every facet of the #nuclear industry is full of lies. The worst is that of claiming radioactivity is ""safe"" just because it's natural. I just read ""Countdown Zero"" written by two soldiers that died of cancer after their experiences. Why lie about weapons? https://t.co/uyknu8o3vY","Wynyard, Saskatchewan, Canada",0,0
1579144578359513088,2022-10-09 16:19:41+00:00,Kremlin insiders warn Putin will go nuclear as World War 3 fears rise https://t.co/axZNUzqau7,Scotland,0,0
1579142246607523840,2022-10-09 16:10:25+00:00,The Bill Gates cabal is prepping for NUCLEAR war with these bunkers | Re... https://t.co/bWUZbEvyHP via @YouTube #Armageddon #WarCrimes #government #BidenBorderCrisis #MONEY,,0,2
1579140539144077313,2022-10-09 16:03:38+00:00,Nuclear war could reverse global warming https://t.co/pt2bNHyqAX via @HuffPostGreen 10% of the ozone layer by itself. The first 3-5 year would be much cooler. Then it would heat up again.  Full blown war?  Forget it!,Born and bred in Los Angeles,0,0
1579139693047738368,2022-10-09 16:00:16+00:00,"Nuclear war could reverse global warming https://t.co/pt2bNHPtCX via @HuffPostGreen If any of you had the stupid idea the world would get cooler from a limited nuclear war, after 3 or 4 years, it would only make it infinitely worse.  If Putin just bombed Ukraine, he could take...",Born and bred in Los Angeles,0,0
1579139624911241218,2022-10-09 16:00:00+00:00,"[Investigation] Since the beginning of Russia's war in Ukraine, the EU has passed multiple sanctions packages aimed at hurting the Russian economy. But so far, #nuclear #sanctions were always left out.
@investigate_eu
#EUWeekInReview
https://t.co/09U0svdEn4",Brussels,8,17
1579139133318246400,2022-10-09 15:58:03+00:00,"Good news! US Pentagon says reports of nuclear #armageddon was fake news. Their fake news,  but still. They should know. They are responsible for 90% of the conflicts taking place at any given time! So relax, man. Have they ever lied to you?
https://t.co/okDr2inqYN",The Edge of the Abyss,0,0
1579137395215458304,2022-10-09 15:51:08+00:00,"So let's sum up the intermediate results of the ""project"", which was supposed to change the world: 1) the world is on the brink of nuclear war;  2) sport has become even dirtier and more dishonorable;  3) relations between people have deteriorated (as, apparently it was intended) https://t.co/gAAK1o5coT",,0,0
1579136805626347521,2022-10-09 15:48:48+00:00,"Compare Musk at the beginning of the war and now. 
There are 2 options. Either he didn't know that #Russia is a nuclear power (unlikely - Wikipedia you know🙄), or he did not (like his Russian overlords) really believe #Ukraine would last this long. 1/2 https://t.co/UCaqRmqPzp",,2,18
1579136089704763393,2022-10-09 15:45:57+00:00,"I think the world will still go the way of peace, because nuclear war is self-destruction, so everyone loses.
#nuclear #NuclearWar #Peace #pohp #story",,0,0
1579135610350338049,2022-10-09 15:44:03+00:00,Putin will say tomorrow that Russia has been attacked. He will now appoint war from special operation. Ukraine's nuclear power plant may become a target. putin is going to ramp up the pressure with hopes that nato gets scared. but will mean ruin putin. #PutinWarCriminal #putin https://t.co/xFjwSPUbXR,"Zuid-Holland, Rotterdam",0,1
1579134467591270406,2022-10-09 15:39:30+00:00,Putin's threats have nuclear experts watching closely | CBC News https://t.co/E9Elnj52y7 #Ukraine #Russia,"Richmond, BC 🇨🇦",0,0
1579131060923006976,2022-10-09 15:25:58+00:00,"The consequences of #Atomic warfare on 6th &amp; 9th August 1945 still stared straight on our face. #Russia shouldn't repeat the mistake done by #USA &amp; #Ukraine not to beg for it.This #war shouldn't have fought. In War everyone is a loser &amp; in #Nuclear War,nothing will remain to lose",NEW DELHI,0,0
1579131005780525056,2022-10-09 15:25:45+00:00,We Survived The Last Nuclear Standoff Through Compromise And De-Escalation https://t.co/scbiL6VmRy #coldwar #nuclearweapons #nuclearwar #politics #geopolitics #foreignpolicy #hegemony #primacy #detente #deescalation #diplomacy #war #peace #NATO #EU #US #proxywar #Ukraine #Russia,,0,1
1579130136938844160,2022-10-09 15:22:18+00:00,"This is why #russia invaded! Enough lies from corrupt politicians (#trudeau, #macron, #biden, #ardern), #NATO &amp; the #EU. They are stealing money from the west, causing inflation to sky-rocket &amp; risking a nuclear war! All these “leaders” are committing #treason. #TrudeauForTreason https://t.co/RVijNfSzzw",In a house on the ocean.,0,0
1579127442693685248,2022-10-09 15:11:35+00:00,"Interesting how fast the supposed „freedom lovers“ give up their freedom because of nuclear war threats. No human being on this planet is really interested in a nuclear war… 
Democracy and freedom do not come free of charge.
#Elon #Musk #Ukraine #Russia",World(location: Swabian_Alb🏔),0,1
1579127403192143872,2022-10-09 15:11:26+00:00,"Republicans can’t stop 2008 3.0
We’re just gonna have to face the harsh reality of mitigating loss and responsibility of spending. It’s better than nuclear war and what’s going on now with the economy .",Hologram,0,0
1579127352432689153,2022-10-09 15:11:14+00:00,Do you think 🤔 a #nuclear war is going to happen???,"Thompson, Manitoba",0,0
1579127090620018692,2022-10-09 15:10:11+00:00,"Everyone needs to go watch the movie “Thread” - it’s about nuclear war and it will scare the sh*t out of you! This war rhetoric needs to stop and a peace deal has to be made before it’s too late.
#nuclearthreat #WW3 #WWIII #RussiaUkraineWar https://t.co/FHr3G69egu",Canada,2,5
1579126394390740992,2022-10-09 15:07:25+00:00,🚨☢️☣️ Nuclear Apocalypse Simulation in the Northern Hemisphere. Losses: 550 million people will die after nuclear war during #nuclear fallout and nuclear winter. https://t.co/MmVFTv8P2b,,1,6
1579125940654784512,2022-10-09 15:05:37+00:00,Let me start off with two words: Joe Biden is in cognitive decline and shouldn't be anywhere near the button when we are on the verge of nuclear war. #biden #Armageddon #nuclearthreat #russia,Las Vegas,0,4
1579125158542946304,2022-10-09 15:02:31+00:00,I dunno why it’s controversial to choose someone who lies about an election versus someone who tries start world war 3 with 2 nuclear powers simultaneously.,,1,5
1579124761350676485,2022-10-09 15:00:56+00:00,#elon #musk said that the probability of a #nuclear #war is growing rapidly. #性格の悪さテスト,,0,0
1579123389838434304,2022-10-09 14:55:29+00:00,"The presence of the weapons stems from an agreement during the Cold War aimed to deter the Soviet Union and convince the countries involved that starting their own #nuclear weapons programs was not necessary.

https://t.co/b1dzKPbFV4 https://t.co/UylFDYkmXD",The Agora ,0,0
1579123220531187713,2022-10-09 14:54:49+00:00,"Kinda hard for anyone at all to have a reproductive system when #Biden will have us all glowing in a nuclear war with #Russia and #China

@katiehobbs wants to avoid doing real talk with Arizona because she sees you all as her #WEF slaves who will own nothing and be happy dammit https://t.co/WUJxEMBRRo",,0,1
1579123166550831104,2022-10-09 14:54:36+00:00,"The presence of the weapons stems from an agreement during the Cold War aimed to deter the Soviet Union and convince the countries involved that starting their own #nuclear weapons programs was not necessary.

https://t.co/AHThsHfNbl https://t.co/ADmOZs85B3",The Blacklist,1,1
1579122743089324034,2022-10-09 14:52:55+00:00,"They say only a pig doesn't change opinions. So I am changing mine now and I fully support World War 3. I support endless escalations, nuclear conflict, doing as much damage as possible to Russia and all those fucking idiots who want to be vaporized. Let's do this!! https://t.co/F8q2n0jVX5",Europe ,0,1
1579122665608347650,2022-10-09 14:52:36+00:00,"Satanically compromised Dems fear 3 things most:

1. Losing political power
2. Defunding of govt programs 
3. Nuclear War",USA,0,0
1579122294735060992,2022-10-09 14:51:08+00:00,The probability of Nuclear war is rising but it should not happen though #Putin should be held in prison.,,0,0
1579121226098040833,2022-10-09 14:46:53+00:00,"Russian officials are actually pretty quick to play down nuclear threats for obvious reasons. 

The only people actually threatening nuclear war are TV hosts in Russia and their counterparts in the U.S. #Putin #MAGA #UkraineWillWin #RussiaIsLosing https://t.co/yW4aRWMRxd",Canada,1,1
